model,pipeline_variant,cross_encoder_model,query_id,query,relevant_input,relevant_resolved,relevant_count,predicted_top1,predicted_top1_score,expected_rank,top1_correct,hit@1,hit@10,hit@20,hit@30,hit@50,mrr@10,ndcg@10,map@10,recall@10,top10_materials,top10_scores
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,0,IfcBeam Beton NPK G C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.661269,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Hartbeton einschichtig | Glasfaserbeton | Hartbeton zweischichtig | Betonziegel | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.661269 | 0.583507 | 0.554791 | 0.520639 | 0.511824 | 0.508739 | 0.507428 | 0.477615 | 0.448766 | 0.421751
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,1,IfcBeam Beton NPK G C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.661269,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Hartbeton einschichtig | Glasfaserbeton | Hartbeton zweischichtig | Betonziegel | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.661269 | 0.583507 | 0.554791 | 0.520639 | 0.511824 | 0.508739 | 0.507428 | 0.477615 | 0.448766 | 0.421751
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,2,IfcBeam Beton NPK G C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.661269,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Hartbeton einschichtig | Glasfaserbeton | Hartbeton zweischichtig | Betonziegel | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.661269 | 0.583507 | 0.554791 | 0.520639 | 0.511824 | 0.508739 | 0.507428 | 0.477615 | 0.448766 | 0.421751
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,3,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.617781,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.617781 | 0.593392 | 0.569957 | 0.501867 | 0.485368 | 0.484353 | 0.478915 | 0.421340 | 0.418448 | 0.384081
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,4,IfcBeam Beton C30/37,Betonfertigteil normalfest,Betonfertigteil normalfest,1,Tiefbaubeton,0.617781,2,False,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,0.630930,0.500000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.617781 | 0.593392 | 0.569957 | 0.501867 | 0.485368 | 0.484353 | 0.478915 | 0.421340 | 0.418448 | 0.384081
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,5,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.617781,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.617781 | 0.593392 | 0.569957 | 0.501867 | 0.485368 | 0.484353 | 0.478915 | 0.421340 | 0.418448 | 0.384081
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,6,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.617781,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.617781 | 0.593392 | 0.569957 | 0.501867 | 0.485368 | 0.484353 | 0.478915 | 0.421340 | 0.418448 | 0.384081
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,7,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.617781,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.617781 | 0.593392 | 0.569957 | 0.501867 | 0.485368 | 0.484353 | 0.478915 | 0.421340 | 0.418448 | 0.384081
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,8,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.617781,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.617781 | 0.593392 | 0.569957 | 0.501867 | 0.485368 | 0.484353 | 0.478915 | 0.421340 | 0.418448 | 0.384081
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,9,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.617781,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.617781 | 0.593392 | 0.569957 | 0.501867 | 0.485368 | 0.484353 | 0.478915 | 0.421340 | 0.418448 | 0.384081
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,10,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.617781,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.617781 | 0.593392 | 0.569957 | 0.501867 | 0.485368 | 0.484353 | 0.478915 | 0.421340 | 0.418448 | 0.384081
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,11,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.617781,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.617781 | 0.593392 | 0.569957 | 0.501867 | 0.485368 | 0.484353 | 0.478915 | 0.421340 | 0.418448 | 0.384081
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,12,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.617781,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.617781 | 0.593392 | 0.569957 | 0.501867 | 0.485368 | 0.484353 | 0.478915 | 0.421340 | 0.418448 | 0.384081
Training/artifacts/models/bge-m3-finetuned-ifcentity-material-strength-5-epochs,baseline,-,13,IfcBeam Beton C30/37,Tiefbaubeton,Tiefbaubeton,1,Tiefbaubeton,0.617781,1,True,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,Tiefbaubeton | Betonfertigteil normalfest | Betonfertigteil hochfest | Betonziegel | Glasfaserbeton | Hartbeton einschichtig | Hartbeton zweischichtig | Magerbeton | Bohrpfahlbeton | Tiefgründung Vorgefertigter Betonpfahl,0.617781 | 0.593392 | 0.569957 | 0.501867 | 0.485368 | 0.484353 | 0.478915 | 0.421340 | 0.418448 | 0.384081
